product_id,shop_id,shop_name,district,category,brand,model,specifications,price_lkr,stock_status,warranty,last_updated,verified,shop_name_shop,district_shop,city_address,latitude,longitude,average_rating,reviews_count,verified_shop,shop_type
P1806,MON340,Pragathi Tec Support,Monaragala,CPU,Intel,i7-13700K,"Intel i7-13700K, 6 cores",187529,Out of Stock,36 Months,2026-01-05,Maybe,Pragathi Tec Support,Monaragala,"Passara-Moneragala, V6WQ+46R, Highway, Monaragala, Sri Lanka",6.8953722,81.2380261,5.0,2.0,Maybe,product_shop
P1806,MON340,Pragathi Tec Support,Monaragala,CPU,Intel,i7-13700K,"Intel i7-13700K, 6 cores",187529,Out of Stock,36 Months,2026-01-05,Maybe,ShalomTek - Bandarawela,Monaragala,"Commercial Center, 3rd Floor, Bandarawela 90100, Sri Lanka",6.8297933,80.9898686,5.0,30.0,Maybe,repair_shop
P1807,MON340,Pragathi Tec Support,Monaragala,RAM,TeamGroup,8GB DDR4,"8GB DDR4, 2666MHz",29510,In Stock,24 Months,2026-01-05,Maybe,Pragathi Tec Support,Monaragala,"Passara-Moneragala, V6WQ+46R, Highway, Monaragala, Sri Lanka",6.8953722,81.2380261,5.0,2.0,Maybe,product_shop
P1807,MON340,Pragathi Tec Support,Monaragala,RAM,TeamGroup,8GB DDR4,"8GB DDR4, 2666MHz",29510,In Stock,24 Months,2026-01-05,Maybe,TP Technologies,Monaragala,"No.15 Welimada Rd, Keppetipola 90350, Sri Lanka",6.8958758,80.8733952,5.0,28.0,Maybe,repair_shop
P1808,MON340,Pragathi Tec Support,Monaragala,PSU,Seasonic,850W,"850W, 80+ Bronze",48281,Out of Stock,6 Months,2026-01-05,Yes,Pragathi Tec Support,Monaragala,"Passara-Moneragala, V6WQ+46R, Highway, Monaragala, Sri Lanka",6.8953722,81.2380261,5.0,2.0,Maybe,product_shop
P1808,MON340,Pragathi Tec Support,Monaragala,PSU,Seasonic,850W,"850W, 80+ Bronze",48281,Out of Stock,6 Months,2026-01-05,Yes,Solid Technology Bandarawela,Monaragala,"B 3 2nd Floor, Commercial Center, Bandarawela 90100, Sri Lanka",6.8299047,80.9897895,5.0,5.0,Maybe,repair_shop
P1809,POL311,Premier Computer Solution,Polonnaruwa,Motherboard,Gigabyte,B550,"B550 chipset, ATX",184087,In Stock,36 Months,2026-01-05,Maybe,Premier Computer Solution,Polonnaruwa,"Aralaganwila, Sri Lanka",7.7841113,81.1844158,5.0,1.0,Maybe,product_shop
P1809,POL311,Premier Computer Solution,Polonnaruwa,Motherboard,Gigabyte,B550,"B550 chipset, ATX",184087,In Stock,36 Months,2026-01-05,Maybe,Chamiya Computers,Polonnaruwa,"45 1st Cross St, Hingurakgoda 51400, Sri Lanka",8.0400976,80.9522029,5.0,6.0,Maybe,repair_shop
P1810,POL311,Premier Computer Solution,Polonnaruwa,SSD,Crucial,250GB,"250GB, SATA",34221,In Stock,24 Months,2026-01-05,Maybe,Premier Computer Solution,Polonnaruwa,"Aralaganwila, Sri Lanka",7.7841113,81.1844158,5.0,1.0,Maybe,product_shop
P1810,POL311,Premier Computer Solution,Polonnaruwa,SSD,Crucial,250GB,"250GB, SATA",34221,In Stock,24 Months,2026-01-05,Maybe,Chamiya Computers,Polonnaruwa,"45 1st Cross St, Hingurakgoda 51400, Sri Lanka",8.0400976,80.9522029,5.0,6.0,Maybe,repair_shop
P1811,POL311,Premier Computer Solution,Polonnaruwa,Laptop,MSI,GF63,"16GB RAM, 1024GB SSD, i5",401224,Out of Stock,36 Months,2026-01-05,No,Premier Computer Solution,Polonnaruwa,"Aralaganwila, Sri Lanka",7.7841113,81.1844158,5.0,1.0,Maybe,product_shop
P1811,POL311,Premier Computer Solution,Polonnaruwa,Laptop,MSI,GF63,"16GB RAM, 1024GB SSD, i5",401224,Out of Stock,36 Months,2026-01-05,No,Yethum IT Solutions,Polonnaruwa,"Dambulla, Sri Lanka",7.8211108,80.6575158,5.0,23.0,Maybe,repair_shop
P1812,POL311,Premier Computer Solution,Polonnaruwa,GPU,NVIDIA,GTX 1660,"6GB GDDR6, Dual Fan",319190,Out of Stock,24 Months,2026-01-05,No,Premier Computer Solution,Polonnaruwa,"Aralaganwila, Sri Lanka",7.7841113,81.1844158,5.0,1.0,Maybe,product_shop
P1812,POL311,Premier Computer Solution,Polonnaruwa,GPU,NVIDIA,GTX 1660,"6GB GDDR6, Dual Fan",319190,Out of Stock,24 Months,2026-01-05,No,Nethmina Cellular Polonnaruwa,Polonnaruwa,"W2R7+R56, Maradankadawala-Habarana-Thirukkondaiadimadu Hwy, Polonnaruwa, Sri Lanka",7.9420375,81.0128906,5.0,6.0,Maybe,repair_shop
P1813,POL311,Premier Computer Solution,Polonnaruwa,Monitor,LG,27-inch QHD,"27-inch QHD, 144Hz",85047,In Stock,12 Months,2026-01-05,No,Premier Computer Solution,Polonnaruwa,"Aralaganwila, Sri Lanka",7.7841113,81.1844158,5.0,1.0,Maybe,product_shop
P1813,POL311,Premier Computer Solution,Polonnaruwa,Monitor,LG,27-inch QHD,"27-inch QHD, 144Hz",85047,In Stock,12 Months,2026-01-05,No,FA Global Tech (PVT) LTD,Polonnaruwa,"28/B/59 Jayarathna Mawatha, gampola 20500, Sri Lanka",7.1646808,80.5702674,5.0,137.0,Maybe,repair_shop
P1814,POL311,Premier Computer Solution,Polonnaruwa,CPU,Intel,i5-12400,"Intel i5-12400, 12 cores",198348,Out of Stock,12 Months,2026-01-05,No,Premier Computer Solution,Polonnaruwa,"Aralaganwila, Sri Lanka",7.7841113,81.1844158,5.0,1.0,Maybe,product_shop
P1814,POL311,Premier Computer Solution,Polonnaruwa,CPU,Intel,i5-12400,"Intel i5-12400, 12 cores",198348,Out of Stock,12 Months,2026-01-05,No,Nethmina Cellular Polonnaruwa,Polonnaruwa,"W2R7+R56, Maradankadawala-Habarana-Thirukkondaiadimadu Hwy, Polonnaruwa, Sri Lanka",7.9420375,81.0128906,5.0,6.0,Maybe,repair_shop
P1815,POL311,Premier Computer Solution,Polonnaruwa,RAM,G.Skill,16GB DDR5,"16GB DDR5, 3600MHz",32165,In Stock,24 Months,2026-01-05,No,Premier Computer Solution,Polonnaruwa,"Aralaganwila, Sri Lanka",7.7841113,81.1844158,5.0,1.0,Maybe,product_shop
P1815,POL311,Premier Computer Solution,Polonnaruwa,RAM,G.Skill,16GB DDR5,"16GB DDR5, 3600MHz",32165,In Stock,24 Months,2026-01-05,No,"Synctech Networks Pvt Ltd - CCTV, Networks, Computers and IT Solutions",Polonnaruwa,"Opposite Cargills Food City, Hospital Junction, Polonnaruwa 51000, Sri Lanka",7.942152,81.0124544,5.0,4.0,Maybe,repair_shop
P1816,POL311,Premier Computer Solution,Polonnaruwa,PSU,Corsair,750W,"750W, 80+ Gold",42187,Out of Stock,6 Months,2026-01-05,Yes,Premier Computer Solution,Polonnaruwa,"Aralaganwila, Sri Lanka",7.7841113,81.1844158,5.0,1.0,Maybe,product_shop
P1816,POL311,Premier Computer Solution,Polonnaruwa,PSU,Corsair,750W,"750W, 80+ Gold",42187,Out of Stock,6 Months,2026-01-05,Yes,DOCSYS Solutions (Pvt) Ltd.,Polonnaruwa,"Sausiri Building, Aluthwewa Rd, Polonnaruwa 51000, Sri Lanka",7.9143486,81.0025176,5.0,22.0,Maybe,repair_shop
P1817,AMP242,Gateway Systems and Technologies,Ampara,Motherboard,Gigabyte,X570,"X570 chipset, ATX",143512,Out of Stock,36 Months,2026-01-05,No,Gateway Systems and Technologies,Ampara,"350 Zam Zam Rd, Maruthamunai, Sri Lanka",7.4349229,81.8162024,5.0,50.0,Maybe,product_shop
P1817,AMP242,Gateway Systems and Technologies,Ampara,Motherboard,Gigabyte,X570,"X570 chipset, ATX",143512,Out of Stock,36 Months,2026-01-05,No,M4 TECH,Ampara,"18A, Main Street Thaikkanagar, Addalaichenai-15, Akkaraipattu 32350, Sri Lanka",7.237206,81.85262,5.0,154.0,Maybe,repair_shop
P1818,AMP242,Gateway Systems and Technologies,Ampara,SSD,Samsung,500GB,"500GB, NVMe PCIe 4.0",31543,Out of Stock,24 Months,2026-01-05,No,Gateway Systems and Technologies,Ampara,"350 Zam Zam Rd, Maruthamunai, Sri Lanka",7.4349229,81.8162024,5.0,50.0,Maybe,product_shop
P1818,AMP242,Gateway Systems and Technologies,Ampara,SSD,Samsung,500GB,"500GB, NVMe PCIe 4.0",31543,Out of Stock,24 Months,2026-01-05,No,KEE TECH,Ampara,"Amman Kovil Road, Kurumanveli-12, களுவாஞ்சிக்குடி 20300, Sri Lanka",7.4904973,81.7807541,5.0,2.0,Maybe,repair_shop
P1819,AMP242,Gateway Systems and Technologies,Ampara,Laptop,Acer,Aspire,"8GB RAM, 256GB SSD, Ryzen 5",226176,Out of Stock,12 Months,2026-01-05,Yes,Gateway Systems and Technologies,Ampara,"350 Zam Zam Rd, Maruthamunai, Sri Lanka",7.4349229,81.8162024,5.0,50.0,Maybe,product_shop
P1819,AMP242,Gateway Systems and Technologies,Ampara,Laptop,Acer,Aspire,"8GB RAM, 256GB SSD, Ryzen 5",226176,Out of Stock,12 Months,2026-01-05,Yes,IT.COM COMPUTER,Ampara,"6VC2+J5G, Akkaraipattu, Sri Lanka",7.221563,81.8504422,5.0,2.0,Maybe,repair_shop
P1820,AMP242,Gateway Systems and Technologies,Ampara,GPU,AMD,RX 6600,"8GB GDDR6, Triple Fan",583790,In Stock,24 Months,2026-01-05,Maybe,Gateway Systems and Technologies,Ampara,"350 Zam Zam Rd, Maruthamunai, Sri Lanka",7.4349229,81.8162024,5.0,50.0,Maybe,product_shop
P1820,AMP242,Gateway Systems and Technologies,Ampara,GPU,AMD,RX 6600,"8GB GDDR6, Triple Fan",583790,In Stock,24 Months,2026-01-05,Maybe,Express Computer System,Ampara,"Chittavarapu School Bus Stop, Colombo - Batticaloa Hwy, Addalaichenai, Sri Lanka",7.2540229,81.8543257,5.0,3.0,Maybe,repair_shop
P1821,AMP242,Gateway Systems and Technologies,Ampara,Monitor,Samsung,32-inch 4K,"32-inch 4K, 120Hz",164021,In Stock,12 Months,2026-01-05,No,Gateway Systems and Technologies,Ampara,"350 Zam Zam Rd, Maruthamunai, Sri Lanka",7.4349229,81.8162024,5.0,50.0,Maybe,product_shop
P1821,AMP242,Gateway Systems and Technologies,Ampara,Monitor,Samsung,32-inch 4K,"32-inch 4K, 120Hz",164021,In Stock,12 Months,2026-01-05,No,Express Computer System,Ampara,"Chittavarapu School Bus Stop, Colombo - Batticaloa Hwy, Addalaichenai, Sri Lanka",7.2540229,81.8543257,5.0,3.0,Maybe,repair_shop
P1822,AMP242,Gateway Systems and Technologies,Ampara,CPU,Intel,i7-13700K,"Intel i7-13700K, 6 cores",136665,Out of Stock,6 Months,2026-01-05,No,Gateway Systems and Technologies,Ampara,"350 Zam Zam Rd, Maruthamunai, Sri Lanka",7.4349229,81.8162024,5.0,50.0,Maybe,product_shop
P1822,AMP242,Gateway Systems and Technologies,Ampara,CPU,Intel,i7-13700K,"Intel i7-13700K, 6 cores",136665,Out of Stock,6 Months,2026-01-05,No,Express Computer System,Ampara,"Chittavarapu School Bus Stop, Colombo - Batticaloa Hwy, Addalaichenai, Sri Lanka",7.2540229,81.8543257,5.0,3.0,Maybe,repair_shop
P1823,AMP242,Gateway Systems and Technologies,Ampara,RAM,Crucial,16GB DDR5,"16GB DDR5, 3600MHz",10572,Out of Stock,12 Months,2026-01-05,Maybe,Gateway Systems and Technologies,Ampara,"350 Zam Zam Rd, Maruthamunai, Sri Lanka",7.4349229,81.8162024,5.0,50.0,Maybe,product_shop
P1823,AMP242,Gateway Systems and Technologies,Ampara,RAM,Crucial,16GB DDR5,"16GB DDR5, 3600MHz",10572,Out of Stock,12 Months,2026-01-05,Maybe,King's Technology,Ampara,"No. 102, M.D, 01 Imam Hassaly Rd, Periyaneelavanai, Sri Lanka",7.4375171,81.8129707,5.0,2.0,Maybe,repair_shop
P1824,AMP242,Gateway Systems and Technologies,Ampara,PSU,Thermaltake,750W,"750W, 80+ Gold",30171,Out of Stock,12 Months,2026-01-05,Maybe,Gateway Systems and Technologies,Ampara,"350 Zam Zam Rd, Maruthamunai, Sri Lanka",7.4349229,81.8162024,5.0,50.0,Maybe,product_shop
P1824,AMP242,Gateway Systems and Technologies,Ampara,PSU,Thermaltake,750W,"750W, 80+ Gold",30171,Out of Stock,12 Months,2026-01-05,Maybe,CloudLine Technologies,Ampara,"No. 156, Ampara, Sri Lanka",7.3031588,81.6784679,5.0,1.0,Maybe,repair_shop
P1825,NUW083,iBlackPros Computer,Nuwara Eliya,Motherboard,Gigabyte,B550,"B550 chipset, ATX",165923,In Stock,24 Months,2026-01-05,Maybe,iBlackPros Computer,Nuwara Eliya,"4/38/8 Dewaraja Mawaththa Botalapitiya, Gampola 20500, Sri Lanka",7.173436,80.57897249999999,5.0,22.0,Maybe,product_shop
P1825,NUW083,iBlackPros Computer,Nuwara Eliya,Motherboard,Gigabyte,B550,"B550 chipset, ATX",165923,In Stock,24 Months,2026-01-05,Maybe,Mobile phone reparing course,Nuwara Eliya,"no 2,new shopping complex, Pussellawa, Sri Lanka",7.1087398,80.6352046,5.0,10.0,Maybe,repair_shop
P1826,NUW083,iBlackPros Computer,Nuwara Eliya,SSD,Kingston,1TB,"1TB, SATA",10377,In Stock,12 Months,2026-01-05,No,iBlackPros Computer,Nuwara Eliya,"4/38/8 Dewaraja Mawaththa Botalapitiya, Gampola 20500, Sri Lanka",7.173436,80.57897249999999,5.0,22.0,Maybe,product_shop
P1826,NUW083,iBlackPros Computer,Nuwara Eliya,SSD,Kingston,1TB,"1TB, SATA",10377,In Stock,12 Months,2026-01-05,No,Promax Technologies - Badulla,Nuwara Eliya,"13 Post Office Road, Badulla, Sri Lanka",6.9879717,81.0587643,5.0,54.0,Maybe,repair_shop
P1827,NUW083,iBlackPros Computer,Nuwara Eliya,Laptop,Acer,Aspire,"8GB RAM, 256GB SSD, Ryzen 5",193329,In Stock,24 Months,2026-01-05,Maybe,iBlackPros Computer,Nuwara Eliya,"4/38/8 Dewaraja Mawaththa Botalapitiya, Gampola 20500, Sri Lanka",7.173436,80.57897249999999,5.0,22.0,Maybe,product_shop
P1827,NUW083,iBlackPros Computer,Nuwara Eliya,Laptop,Acer,Aspire,"8GB RAM, 256GB SSD, Ryzen 5",193329,In Stock,24 Months,2026-01-05,Maybe,Promax Technologies - Badulla,Nuwara Eliya,"13 Post Office Road, Badulla, Sri Lanka",6.9879717,81.0587643,5.0,54.0,Maybe,repair_shop
P1828,NUW083,iBlackPros Computer,Nuwara Eliya,GPU,ASUS,RTX 3060,"12GB GDDR6, Dual Fan",403920,In Stock,36 Months,2026-01-05,No,iBlackPros Computer,Nuwara Eliya,"4/38/8 Dewaraja Mawaththa Botalapitiya, Gampola 20500, Sri Lanka",7.173436,80.57897249999999,5.0,22.0,Maybe,product_shop
P1828,NUW083,iBlackPros Computer,Nuwara Eliya,GPU,ASUS,RTX 3060,"12GB GDDR6, Dual Fan",403920,In Stock,36 Months,2026-01-05,No,Mobile phone reparing course,Nuwara Eliya,"no 2,new shopping complex, Pussellawa, Sri Lanka",7.1087398,80.6352046,5.0,10.0,Maybe,repair_shop
P1829,NUW083,iBlackPros Computer,Nuwara Eliya,Monitor,Samsung,32-inch 4K,"32-inch 4K, 120Hz",187522,In Stock,36 Months,2026-01-05,No,iBlackPros Computer,Nuwara Eliya,"4/38/8 Dewaraja Mawaththa Botalapitiya, Gampola 20500, Sri Lanka",7.173436,80.57897249999999,5.0,22.0,Maybe,product_shop
P1829,NUW083,iBlackPros Computer,Nuwara Eliya,Monitor,Samsung,32-inch 4K,"32-inch 4K, 120Hz",187522,In Stock,36 Months,2026-01-05,No,SWISS NET (Pvt) Ltd,Nuwara Eliya,"C 37, 3rd Floor, Commercial Centre, Bandarawela 90100, Sri Lanka",6.8300579,80.989872,5.0,5.0,Maybe,repair_shop
P1830,NUW083,iBlackPros Computer,Nuwara Eliya,CPU,AMD,Ryzen 5 5600,"AMD Ryzen 5 5600, 6 cores",83977,In Stock,24 Months,2026-01-05,Yes,iBlackPros Computer,Nuwara Eliya,"4/38/8 Dewaraja Mawaththa Botalapitiya, Gampola 20500, Sri Lanka",7.173436,80.57897249999999,5.0,22.0,Maybe,product_shop
P1830,NUW083,iBlackPros Computer,Nuwara Eliya,CPU,AMD,Ryzen 5 5600,"AMD Ryzen 5 5600, 6 cores",83977,In Stock,24 Months,2026-01-05,Yes,Desha E-Mart,Nuwara Eliya,"Pambahinna, Balangoda 70140, Sri Lanka",6.7131381,80.7867108,5.0,110.0,Maybe,repair_shop
P1831,NUW083,iBlackPros Computer,Nuwara Eliya,RAM,Corsair,16GB DDR4,"16GB DDR4, 3200MHz",18723,Out of Stock,36 Months,2026-01-05,Yes,iBlackPros Computer,Nuwara Eliya,"4/38/8 Dewaraja Mawaththa Botalapitiya, Gampola 20500, Sri Lanka",7.173436,80.57897249999999,5.0,22.0,Maybe,product_shop
P1831,NUW083,iBlackPros Computer,Nuwara Eliya,RAM,Corsair,16GB DDR4,"16GB DDR4, 3200MHz",18723,Out of Stock,36 Months,2026-01-05,Yes,ISHAN Electronics - Hali-ela,Nuwara Eliya,"Badulla Rd, Hali-ela 90060, Sri Lanka",6.9558503,81.0318995,5.0,21.0,Maybe,repair_shop
P1832,NUW083,iBlackPros Computer,Nuwara Eliya,PSU,Seasonic,850W,"850W, 80+ Bronze",26557,In Stock,36 Months,2026-01-05,Maybe,iBlackPros Computer,Nuwara Eliya,"4/38/8 Dewaraja Mawaththa Botalapitiya, Gampola 20500, Sri Lanka",7.173436,80.57897249999999,5.0,22.0,Maybe,product_shop
P1832,NUW083,iBlackPros Computer,Nuwara Eliya,PSU,Seasonic,850W,"850W, 80+ Bronze",26557,In Stock,36 Months,2026-01-05,Maybe,SWISS NET (Pvt) Ltd,Nuwara Eliya,"C 37, 3rd Floor, Commercial Centre, Bandarawela 90100, Sri Lanka",6.8300579,80.989872,5.0,5.0,Maybe,repair_shop
P1833,AMP245,Express Computer System,Ampara,Motherboard,MSI,X570,"X570 chipset, Mini-ITX",166214,In Stock,36 Months,2026-01-05,Yes,Express Computer System,Ampara,"Chittavarapu School Bus Stop, Colombo - Batticaloa Hwy, Addalaichenai, Sri Lanka",7.254022900000001,81.85432569999999,5.0,3.0,Maybe,product_shop
P1833,AMP245,Express Computer System,Ampara,Motherboard,MSI,X570,"X570 chipset, Mini-ITX",166214,In Stock,36 Months,2026-01-05,Yes,MPC ( Mobile Phone & Computer Repairing Centre),Ampara,"Hospital Rd, Nintavur 04, Sri Lanka",7.3531236,81.8560017,5.0,4.0,Maybe,repair_shop
P1834,AMP245,Express Computer System,Ampara,SSD,Kingston,1TB,"1TB, SATA",47974,Out of Stock,24 Months,2026-01-05,Maybe,Express Computer System,Ampara,"Chittavarapu School Bus Stop, Colombo - Batticaloa Hwy, Addalaichenai, Sri Lanka",7.254022900000001,81.85432569999999,5.0,3.0,Maybe,product_shop
P1834,AMP245,Express Computer System,Ampara,SSD,Kingston,1TB,"1TB, SATA",47974,Out of Stock,24 Months,2026-01-05,Maybe,Central Mobile Service,Ampara,"Osman Rd, Sainthamaruthu 32300, Sri Lanka",7.3950885,81.8359223,5.0,4.0,Maybe,repair_shop
P1835,AMP245,Express Computer System,Ampara,Laptop,ASUS,VivoBook,"16GB RAM, 512GB SSD, Ryzen 5",265409,Out of Stock,24 Months,2026-01-05,No,Express Computer System,Ampara,"Chittavarapu School Bus Stop, Colombo - Batticaloa Hwy, Addalaichenai, Sri Lanka",7.254022900000001,81.85432569999999,5.0,3.0,Maybe,product_shop
P1835,AMP245,Express Computer System,Ampara,Laptop,ASUS,VivoBook,"16GB RAM, 512GB SSD, Ryzen 5",265409,Out of Stock,24 Months,2026-01-05,No,IT Clinic,Ampara,"Jinnah road, Akkaraipattu 32400, Sri Lanka",7.2959792,81.8485512,5.0,13.0,Maybe,repair_shop
P1836,AMP245,Express Computer System,Ampara,GPU,ASUS,RTX 3060,"12GB GDDR6, Dual Fan",481384,In Stock,6 Months,2026-01-05,Yes,Express Computer System,Ampara,"Chittavarapu School Bus Stop, Colombo - Batticaloa Hwy, Addalaichenai, Sri Lanka",7.254022900000001,81.85432569999999,5.0,3.0,Maybe,product_shop
P1836,AMP245,Express Computer System,Ampara,GPU,ASUS,RTX 3060,"12GB GDDR6, Dual Fan",481384,In Stock,6 Months,2026-01-05,Yes,IT Clinic,Ampara,"Jinnah road, Akkaraipattu 32400, Sri Lanka",7.2959792,81.8485512,5.0,13.0,Maybe,repair_shop
P1837,AMP245,Express Computer System,Ampara,Monitor,LG,24-inch FHD,"24-inch FHD, 75Hz",104834,In Stock,24 Months,2026-01-05,Maybe,Express Computer System,Ampara,"Chittavarapu School Bus Stop, Colombo - Batticaloa Hwy, Addalaichenai, Sri Lanka",7.254022900000001,81.85432569999999,5.0,3.0,Maybe,product_shop
P1837,AMP245,Express Computer System,Ampara,Monitor,LG,24-inch FHD,"24-inch FHD, 75Hz",104834,In Stock,24 Months,2026-01-05,Maybe,Express Computer System,Ampara,"Chittavarapu School Bus Stop, Colombo - Batticaloa Hwy, Addalaichenai, Sri Lanka",7.2540229,81.8543257,5.0,3.0,Maybe,repair_shop
P1838,AMP245,Express Computer System,Ampara,CPU,Intel,i9-13900K,"Intel i9-13900K, 24 cores",140199,In Stock,12 Months,2026-01-05,Maybe,Express Computer System,Ampara,"Chittavarapu School Bus Stop, Colombo - Batticaloa Hwy, Addalaichenai, Sri Lanka",7.254022900000001,81.85432569999999,5.0,3.0,Maybe,product_shop
P1838,AMP245,Express Computer System,Ampara,CPU,Intel,i9-13900K,"Intel i9-13900K, 24 cores",140199,In Stock,12 Months,2026-01-05,Maybe,Gateway Systems and Technologies,Ampara,"350 Zam Zam Rd, Maruthamunai, Sri Lanka",7.4349229,81.8162024,5.0,50.0,Maybe,repair_shop
P1839,AMP245,Express Computer System,Ampara,RAM,G.Skill,16GB DDR5,"16GB DDR5, 3600MHz",44425,Out of Stock,36 Months,2026-01-05,Yes,Express Computer System,Ampara,"Chittavarapu School Bus Stop, Colombo - Batticaloa Hwy, Addalaichenai, Sri Lanka",7.254022900000001,81.85432569999999,5.0,3.0,Maybe,product_shop
P1839,AMP245,Express Computer System,Ampara,RAM,G.Skill,16GB DDR5,"16GB DDR5, 3600MHz",44425,Out of Stock,36 Months,2026-01-05,Yes,IT Clinic,Ampara,"Jinnah road, Akkaraipattu 32400, Sri Lanka",7.2959792,81.8485512,5.0,13.0,Maybe,repair_shop
P1840,AMP245,Express Computer System,Ampara,PSU,EVGA,550W,"550W, 80+ Platinum",14679,Out of Stock,24 Months,2026-01-05,Maybe,Express Computer System,Ampara,"Chittavarapu School Bus Stop, Colombo - Batticaloa Hwy, Addalaichenai, Sri Lanka",7.254022900000001,81.85432569999999,5.0,3.0,Maybe,product_shop
P1840,AMP245,Express Computer System,Ampara,PSU,EVGA,550W,"550W, 80+ Platinum",14679,Out of Stock,24 Months,2026-01-05,Maybe,IT Clinic,Ampara,"Jinnah road, Akkaraipattu 32400, Sri Lanka",7.2959792,81.8485512,5.0,13.0,Maybe,repair_shop
P1841,ANU287,VIP Computers,Anuradhapura,SSD,Crucial,500GB,"500GB, SATA",46535,Out of Stock,24 Months,2026-01-05,Maybe,VIP Computers,Anuradhapura,"Bank Town, U C Shopping Scheme, Anuradhapura 50000, Sri Lanka",8.336792299999999,80.4116763,5.0,21.0,Maybe,product_shop
P1841,ANU287,VIP Computers,Anuradhapura,SSD,Crucial,500GB,"500GB, SATA",46535,Out of Stock,24 Months,2026-01-05,Maybe,WAVE TECHZONE,Anuradhapura,"No.187, President School, Roadchool Road, Anuradhapura 50000, Sri Lanka",8.3101266,80.4224034,5.0,76.0,Maybe,repair_shop
P1842,POL308,LaptopMart.lk,Polonnaruwa,Motherboard,MSI,B450,"B450 chipset, Mini-ITX",56170,In Stock,36 Months,2026-01-05,Maybe,LaptopMart.lk,Polonnaruwa,"Hospital junction, Polonnaruwa 51000, Sri Lanka",7.942135700000001,81.0125709,5.0,2.0,Maybe,product_shop
P1842,POL308,LaptopMart.lk,Polonnaruwa,Motherboard,MSI,B450,"B450 chipset, Mini-ITX",56170,In Stock,36 Months,2026-01-05,Maybe,D-tech compuers,Polonnaruwa,"102/2 mediroda, Madawala Ulpotha 21000, Sri Lanka",7.6225912,80.6380305,5.0,12.0,Maybe,repair_shop
P1843,POL308,LaptopMart.lk,Polonnaruwa,SSD,Adata,2TB,"2TB, NVMe PCIe 4.0",25911,Out of Stock,6 Months,2026-01-05,Yes,LaptopMart.lk,Polonnaruwa,"Hospital junction, Polonnaruwa 51000, Sri Lanka",7.942135700000001,81.0125709,5.0,2.0,Maybe,product_shop
P1843,POL308,LaptopMart.lk,Polonnaruwa,SSD,Adata,2TB,"2TB, NVMe PCIe 4.0",25911,Out of Stock,6 Months,2026-01-05,Yes,"Synctech Networks Pvt Ltd - CCTV, Networks, Computers and IT Solutions",Polonnaruwa,"Opposite Cargills Food City, Hospital Junction, Polonnaruwa 51000, Sri Lanka",7.942152,81.0124544,5.0,4.0,Maybe,repair_shop
P1844,POL308,LaptopMart.lk,Polonnaruwa,Laptop,Acer,Aspire,"8GB RAM, 256GB SSD, Ryzen 5",160104,Out of Stock,12 Months,2026-01-05,Yes,LaptopMart.lk,Polonnaruwa,"Hospital junction, Polonnaruwa 51000, Sri Lanka",7.942135700000001,81.0125709,5.0,2.0,Maybe,product_shop
P1844,POL308,LaptopMart.lk,Polonnaruwa,Laptop,Acer,Aspire,"8GB RAM, 256GB SSD, Ryzen 5",160104,Out of Stock,12 Months,2026-01-05,Yes,FA Global Tech (PVT) LTD,Polonnaruwa,"28/B/59 Jayarathna Mawatha, gampola 20500, Sri Lanka",7.1646808,80.5702674,5.0,137.0,Maybe,repair_shop
P1845,POL308,LaptopMart.lk,Polonnaruwa,GPU,ASUS,RTX 3060,"12GB GDDR6, Dual Fan",134999,Out of Stock,36 Months,2026-01-05,No,LaptopMart.lk,Polonnaruwa,"Hospital junction, Polonnaruwa 51000, Sri Lanka",7.942135700000001,81.0125709,5.0,2.0,Maybe,product_shop
P1845,POL308,LaptopMart.lk,Polonnaruwa,GPU,ASUS,RTX 3060,"12GB GDDR6, Dual Fan",134999,Out of Stock,36 Months,2026-01-05,No,MasterTech Computers Solutions and Laptop Repair,Polonnaruwa,"90 Katugastota-Kurunegala-Puttalam Hwy, Katugastota, Sri Lanka",7.3225736,80.622654,5.0,57.0,Maybe,repair_shop
P1846,POL308,LaptopMart.lk,Polonnaruwa,Monitor,AOC,27-inch QHD,"27-inch QHD, 165Hz",65302,In Stock,24 Months,2026-01-05,No,LaptopMart.lk,Polonnaruwa,"Hospital junction, Polonnaruwa 51000, Sri Lanka",7.942135700000001,81.0125709,5.0,2.0,Maybe,product_shop
P1846,POL308,LaptopMart.lk,Polonnaruwa,Monitor,AOC,27-inch QHD,"27-inch QHD, 165Hz",65302,In Stock,24 Months,2026-01-05,No,biwon computer matale,Polonnaruwa,"612/D trincomalee street, Matale 21000, Sri Lanka",7.4777114,80.6234114,5.0,8.0,Maybe,repair_shop
P1847,POL308,LaptopMart.lk,Polonnaruwa,CPU,Intel,i5-12400F,"Intel i5-12400F, 12 cores",260983,Out of Stock,24 Months,2026-01-05,Maybe,LaptopMart.lk,Polonnaruwa,"Hospital junction, Polonnaruwa 51000, Sri Lanka",7.942135700000001,81.0125709,5.0,2.0,Maybe,product_shop
P1847,POL308,LaptopMart.lk,Polonnaruwa,CPU,Intel,i5-12400F,"Intel i5-12400F, 12 cores",260983,Out of Stock,24 Months,2026-01-05,Maybe,suraj Commiunication,Polonnaruwa,"Unnamed Road, 51024, Sri Lanka",8.001907,80.9829159,5.0,2.0,Maybe,repair_shop
